Aug 14, 2018;6Ê199,71
Aug 13, 2018;6Ê297,57
Aug 12, 2018;6Ê322,69
Aug 11, 2018;6Ê295,73
Aug 10, 2018;6Ê184,71
Aug 09, 2018;6Ê568,23
Aug 08, 2018;6Ê305,80
Aug 07, 2018;6Ê753,12
Aug 06, 2018;6Ê951,80
Aug 05, 2018;7Ê068,48
Aug 04, 2018;7Ê032,85
Aug 03, 2018;7Ê434,39
Aug 02, 2018;7Ê567,15
Aug 01, 2018;7Ê624,91
Jul 31, 2018;7Ê780,44
Jul 30, 2018;8Ê180,48
Jul 29, 2018;8Ê218,46
Jul 28, 2018;8Ê192,15
Jul 27, 2018;8Ê165,01
Jul 26, 2018;7Ê951,58
Jul 25, 2018;8Ê181,39
Jul 24, 2018;8Ê424,27
Jul 23, 2018;7Ê711,11
Jul 22, 2018;7Ê418,49
Jul 21, 2018;7Ê419,29
Jul 20, 2018;7Ê354,13
Jul 19, 2018;7Ê466,86
Jul 18, 2018;7Ê370,78
Jul 17, 2018;7Ê321,04
Jul 16, 2018;6Ê741,75
Jul 15, 2018;6Ê359,64
Jul 14, 2018;6Ê276,12
Jul 13, 2018;6Ê238,05
Jul 12, 2018;6Ê228,81
Jul 11, 2018;6Ê394,71
Jul 10, 2018;6Ê329,95
Jul 09, 2018;6Ê741,75
Jul 08, 2018;6Ê773,88
Jul 07, 2018;6Ê856,93
Jul 06, 2018;6Ê673,50
Jul 05, 2018;6Ê639,14
Jul 04, 2018;6Ê597,55
Jul 03, 2018;6Ê529,59
Jul 02, 2018;6Ê614,18
Jul 01, 2018;6Ê385,82
Jun 30, 2018;6Ê404,00
Jun 29, 2018;6Ê218,30
Jun 28, 2018;5Ê903,44
Jun 27, 2018;6Ê157,13
Jun 26, 2018;6Ê093,67
Jun 25, 2018;6Ê249,18
Jun 24, 2018;6Ê173,23
Jun 23, 2018;6Ê162,48
Jun 22, 2018;6Ê083,69
Jun 21, 2018;6Ê729,74
Jun 20, 2018;6Ê776,55
Jun 19, 2018;6Ê769,94
Jun 18, 2018;6Ê734,82
Jun 17, 2018;6Ê499,27
Jun 16, 2018;6Ê550,16
Jun 15, 2018;6Ê456,58
Jun 14, 2018;6Ê675,35
Jun 13, 2018;6Ê349,90
Jun 12, 2018;6Ê582,36
Jun 11, 2018;6Ê906,92
Jun 10, 2018;6Ê786,02
Jun 09, 2018;7Ê531,98
Jun 08, 2018;7Ê624,92
Jun 07, 2018;7Ê678,24
Jun 06, 2018;7Ê653,98
Jun 05, 2018;7Ê633,76
Jun 04, 2018;7Ê514,47
Jun 03, 2018;7Ê720,25
Jun 02, 2018;7Ê643,45
Jun 01, 2018;7Ê541,45
May 31, 2018;7Ê494,17
May 30, 2018;7Ê406,52
May 29, 2018;7Ê472,59
May 28, 2018;7Ê135,99
May 27, 2018;7Ê368,22
May 26, 2018;7Ê355,88
May 25, 2018;7Ê480,14
May 24, 2018;7Ê587,34
May 23, 2018;7Ê557,82
May 22, 2018;8Ê041,78
May 21, 2018;8Ê418,99
May 20, 2018;8Ê513,25
May 19, 2018;8Ê247,18
May 18, 2018;8Ê250,97
May 17, 2018;8Ê094,32
May 16, 2018;8Ê368,83
May 15, 2018;8Ê510,38
May 14, 2018;8Ê716,79
May 13, 2018;8Ê723,94
May 12, 2018;8Ê504,89
May 11, 2018;8Ê441,49
May 10, 2018;9Ê043,94
May 09, 2018;9Ê325,18
May 08, 2018;9Ê234,82
May 07, 2018;9Ê373,01
May 06, 2018;9Ê654,80
May 05, 2018;9Ê858,15
May 04, 2018;9Ê700,76
May 03, 2018;9Ê743,86
May 02, 2018;9Ê235,92
May 01, 2018;9Ê119,01
Apr 30, 2018;9Ê240,55
Apr 29, 2018;9Ê419,08
Apr 28, 2018;9Ê348,48
Apr 27, 2018;8Ê987,05
Apr 26, 2018;9Ê281,51
Apr 25, 2018;8Ê845,74
Apr 24, 2018;9Ê697,50
Apr 23, 2018;8Ê930,88
Apr 22, 2018;8Ê802,46
Apr 21, 2018;8Ê895,58
Apr 20, 2018;8Ê845,83
Apr 19, 2018;8Ê294,31
Apr 18, 2018;8Ê163,42
Apr 17, 2018;7Ê902,09
Apr 16, 2018;8Ê058,67
Apr 15, 2018;8Ê329,11
Apr 14, 2018;7Ê986,24
Apr 13, 2018;7Ê895,96
Apr 12, 2018;7Ê889,25
Apr 11, 2018;6Ê968,32
Apr 10, 2018;6Ê834,76
Apr 09, 2018;6Ê770,73
Apr 08, 2018;7Ê023,52
Apr 07, 2018;6Ê911,09
Apr 06, 2018;6Ê636,32
Apr 05, 2018;6Ê811,47
Apr 04, 2018;6Ê853,84
Apr 03, 2018;7Ê456,11
Apr 02, 2018;7Ê083,80
Apr 01, 2018;6Ê844,23
Mar 31, 2018;6Ê973,53
Mar 30, 2018;6Ê890,52
Mar 29, 2018;7Ê165,70
Mar 28, 2018;7Ê954,48
Mar 27, 2018;7Ê833,04
Mar 26, 2018;8Ê209,40
Mar 25, 2018;8Ê495,78
Mar 24, 2018;8Ê668,12
Mar 23, 2018;8Ê879,62
Mar 22, 2018;8Ê728,47
Mar 21, 2018;8Ê929,28
Mar 20, 2018;8Ê913,47
Mar 19, 2018;8Ê630,65
Mar 18, 2018;8Ê223,68
Mar 17, 2018;7Ê916,88
Mar 16, 2018;8Ê338,35
Mar 15, 2018;8Ê300,86
Mar 14, 2018;8Ê269,81
Mar 13, 2018;9Ê194,85
Mar 12, 2018;9Ê205,12
Mar 11, 2018;9Ê578,63
Mar 10, 2018;8Ê866,00
Mar 09, 2018;9Ê337,55
Mar 08, 2018;9Ê395,01
Mar 07, 2018;9Ê965,57
Mar 06, 2018;10Ê779,90
Mar 05, 2018;11Ê573,30
Mar 04, 2018;11Ê512,60
Mar 03, 2018;11Ê489,70
Mar 02, 2018;11Ê086,40
Mar 01, 2018;10Ê951,00
Feb 28, 2018;10Ê397,90
Feb 27, 2018;10Ê725,60
Feb 26, 2018;10Ê366,70
Feb 25, 2018;9Ê664,73
Feb 24, 2018;9Ê813,07
Feb 23, 2018;10Ê301,10
Feb 22, 2018;10Ê005,00
Feb 21, 2018;10Ê690,40
Feb 20, 2018;11Ê403,70
Feb 19, 2018;11Ê225,30
Feb 18, 2018;10Ê551,80
Feb 17, 2018;11Ê112,70
Feb 16, 2018;10Ê233,90
Feb 15, 2018;10Ê166,40
Feb 14, 2018;9Ê494,63
Feb 13, 2018;8Ê598,31
Feb 12, 2018;8Ê926,57
Feb 11, 2018;8Ê129,97
Feb 10, 2018;8Ê621,90
Feb 09, 2018;8Ê736,98
Feb 08, 2018;8Ê265,59
Feb 07, 2018;7Ê621,30
Feb 06, 2018;7Ê754,00
Feb 05, 2018;6Ê955,27
Feb 04, 2018;8Ê277,01
Feb 03, 2018;9Ê174,91
Feb 02, 2018;8Ê830,75
Feb 01, 2018;9Ê170,54

